molecule_chembl_id,canonical_smiles,std_smiles,inchikey,mw
CHEMBL9333,CN(C)CCCNC(=O)c1cc(NC(=O)Cn2cc(C3=C(c4c[nH]c5ccccc45)C(=O)NC3=O)c3ccccc32)cn1C,CN(C)CCCNC(=O)c1cc(NC(=O)Cn2cc(C3=C(c4c[nH]c5ccccc45)C(=O)NC3=O)c3ccccc32)cn1C,XEHLOWUQJDBYNM-UHFFFAOYSA-N,591.6720000000001
CHEMBL266603,CC/C=C/CC(=O)O[C@H](CC=C(C)C)C1=CC(=O)c2c(O)ccc(O)c2C1=O,CC/C=C/CC(=O)O[C@H](CC=C(C)C)C1=CC(=O)c2c(O)ccc(O)c2C1=O,UMQNOZZHHOMJRU-DUMMIQTOSA-N,384.4280000000001
CHEMBL6421,CN1Cc2c(C(=O)OC(C)(C)C)ncn2-c2ccc(N=[N+]=[N-])cc2C1=O,CN1Cc2c(C(=O)OC(C)(C)C)ncn2-c2ccc(N=[N+]=[N-])cc2C1=O,ORJZGDWYWRKAAI-UHFFFAOYSA-N,354.3700000000001
CHEMBL9273,Cc1cc(C)nc(N2C(=O)Cc3ccccc3C2=O)c1,Cc1cc(C)nc(N2C(=O)Cc3ccccc3C2=O)c1,HZZRADCXFWEWAW-UHFFFAOYSA-N,266.3
CHEMBL7057,CCN(C)c1ncnc2c1ncn2Cc1ccccc1F,CCN(C)c1ncnc2c1ncn2Cc1ccccc1F,KFGCYZMYXQCICS-UHFFFAOYSA-N,285.326
CHEMBL8842,CC(C)c1cc(/C=C/c2cccnc2)cc(C(C)C)c1O,CC(C)c1cc(/C=C/c2cccnc2)cc(C(C)C)c1O,HROSMMTTXLTWAH-BQYQJAHWSA-N,281.399
CHEMBL7946,NC1=NC(c2ccc(F)cc2)Cc2cc(F)ccc21,NC1=NC(c2ccc(F)cc2)Cc2cc(F)ccc21,PZUJYUAPVWDTTH-UHFFFAOYSA-N,258.271
CHEMBL6849,NS(=O)(=O)c1cc(C(=O)NN2Cc3ccccc3C2C(=O)O)ccc1Cl,NS(=O)(=O)c1cc(C(=O)NN2Cc3ccccc3C2C(=O)O)ccc1Cl,XYBPXNKGYOGVST-UHFFFAOYSA-N,395.82400000000007
CHEMBL9217,O=c1cc(-c2ccccc2Cl)oc2c(C3CCCC[C@@H]3O)c(O)cc(O)c12,O=c1cc(-c2ccccc2Cl)oc2c(C3CCCC[C@@H]3O)c(O)cc(O)c12,KBAVAXSPHRGERT-PYMCNQPYSA-N,386.83100000000013
CHEMBL269138,CCCCCCCC(=O)c1c(O)cc(CCCCCCC)oc1=O,CCCCCCCC(=O)c1c(O)cc(CCCCCCC)oc1=O,UXMFHBGEDUHLJO-UHFFFAOYSA-N,336.4720000000001
CHEMBL6618,Nc1nc(N)c2nc(Sc3ccc4ccccc4c3)cnc2n1,Nc1nc(N)c2nc(Sc3ccc4ccccc4c3)cnc2n1,CQSNOLHCEIHDLG-UHFFFAOYSA-N,320.38100000000003
CHEMBL266240,Nc1cc(Cl)c(S(N)(=O)=O)cc1S(N)(=O)=O,Nc1cc(Cl)c(S(N)(=O)=O)cc1S(N)(=O)=O,IHJCXVZDYSXXFT-UHFFFAOYSA-N,285.73400000000004
CHEMBL413497,CCN(CC)CCNCCNc1ccc2ncn3c4ccc(O)cc4c(=O)c1c23,CCN(CC)CCNCCNc1ccc2ncn3c4ccc(O)cc4c(=O)c1c23,HBDZOSKQWYTSLZ-UHFFFAOYSA-N,393.4910000000002
CHEMBL26,CCN1CCCC1CNC(=O)c1cc(S(N)(=O)=O)ccc1OC,CCN1CCCC1CNC(=O)c1cc(S(N)(=O)=O)ccc1OC,BGRJTUBHPOOWDU-UHFFFAOYSA-N,341.4330000000001
CHEMBL7835,COc1ccc(-c2cc(OCCCC(C)(C)C(=O)O)ccc2OCCCC(C)(C)C(=O)O)cc1,COc1ccc(-c2cc(OCCCC(C)(C)C(=O)O)ccc2OCCCC(C)(C)C(=O)O)cc1,SPTMJBDZHZZXSB-UHFFFAOYSA-N,472.57800000000026
CHEMBL267639,CC(C)(C)Nc1ncnc2c1ncn2Cc1ccccc1F,CC(C)(C)Nc1ncnc2c1ncn2Cc1ccccc1F,RWMJBLZOYSIUQZ-UHFFFAOYSA-N,299.353
CHEMBL269306,CC1(C)CC[C@]2(C#N)CC[C@]3(C)C(C(=O)C=C4[C@@]5(C)C=C(C#N)C(=O)C(C)(C)[C@@H]5CC[C@]43C)C2C1,CC1(C)CC[C@]2(C#N)CC[C@]3(C)C(C(=O)C=C4[C@@]5(C)C=C(C#N)C(=O)C(C)(C)[C@@H]5CC[C@]43C)C2C1,VKTPMWHWKXESHY-PSLRDTHTSA-N,472.67300000000034
CHEMBL269342,C#CCN(Cc1ccc2nc(C)nc(O)c2c1)c1ccc(C(=O)NCc2cscn2)cc1,C#CCN(Cc1ccc2nc(C)nc(O)c2c1)c1ccc(C(=O)NCc2cscn2)cc1,DYASCMVQIVJPKN-UHFFFAOYSA-N,443.5320000000001
CHEMBL268387,Cc1ccc(NS(=O)(=O)c2cccc3c(N(C)C)cccc23)nn1,Cc1ccc(NS(=O)(=O)c2cccc3c(N(C)C)cccc23)nn1,FMSIUEZKWYHEOF-UHFFFAOYSA-N,342.4240000000001
CHEMBL267907,C[C@H]1Nc2cc3nc(O)cc(C(F)(F)F)c3cc2CC1(C)C,C[C@H]1Nc2cc3nc(O)cc(C(F)(F)F)c3cc2CC1(C)C,PGOAGJVPXTWBGW-MRVPVSSYSA-N,310.3190000000001
CHEMBL275553,Cc1cc(C2CCCCC2)nc2c(C3CCCCC3)cccc12,Cc1cc(C2CCCCC2)nc2c(C3CCCCC3)cccc12,SFQWYDOIDCFGQN-UHFFFAOYSA-N,307.481
CHEMBL8855,C[N+](C)(CCCCCC[N+](C)(C)CCCN1C(=O)c2cc(Cl)c(Cl)cc2C1=O)CCCN1C(=O)c2cc(Cl)c(Cl)cc2C1=O.[Br-].[Br-],C[N+](C)(CCCCCC[N+](C)(C)CCCN1C(=O)c2cc(Cl)c(Cl)cc2C1=O)CCCN1C(=O)c2cc(Cl)c(Cl)cc2C1=O,AVDKOUNYQWFEDD-UHFFFAOYSA-N,686.5080000000002
CHEMBL266430,Cc1cc(O)nc2cc(N)ccc12,Cc1cc(O)nc2cc(N)ccc12,MJXYFLJHTUSJGU-UHFFFAOYSA-N,174.20299999999997
CHEMBL8721,Cc1ccc2c(c1)C(=O)N(CC(C)(C)C[N+](C)(C)CCCCCC[N+](C)(C)CC(C)(C)CN1C(=O)c3cccc4cccc(c34)C1=O)C2=O.[Br-].[Br-],Cc1ccc2c(c1)C(=O)N(CC(C)(C)C[N+](C)(C)CCCCCC[N+](C)(C)CC(C)(C)CN1C(=O)c3cccc4cccc(c34)C1=O)C2=O,ZXQVQYUVDBPBBV-UHFFFAOYSA-N,668.9230000000005
CHEMBL266684,CN(C)c1cccc2c(S(=O)(=O)Nc3ccc(I)cn3)cccc12,CN(C)c1cccc2c(S(=O)(=O)Nc3ccc(I)cn3)cccc12,AVIZINDXBJTFCL-UHFFFAOYSA-N,453.305
CHEMBL273657,COc1ccc(-c2nnc3nc4ccccc4n3c2O)cc1OC,COc1ccc(-c2nnc3nc4ccccc4n3c2O)cc1OC,JWXFRYYGVKMUTL-UHFFFAOYSA-N,322.32400000000007
CHEMBL266266,O=c1[nH]c(=O)c2cc(Sc3ccc4ccccc4c3)ccc2[nH]1,O=c1[nH]c(=O)c2cc(Sc3ccc4ccccc4c3)ccc2[nH]1,YSJIKSAEGVRPAR-UHFFFAOYSA-N,320.373
CHEMBL8193,COc1cccc(Cn2cnc3c(N(C)C)ncnc32)c1,COc1cccc(Cn2cnc3c(N(C)C)ncnc32)c1,KQILSVQIKSHHMH-UHFFFAOYSA-N,283.33500000000004
CHEMBL8919,CCCCCC(OC)c1cccc(OCc2cccc(C(=O)OC)c2)c1,CCCCCC(OC)c1cccc(OCc2cccc(C(=O)OC)c2)c1,SIYNIKOWVCLNFU-UHFFFAOYSA-N,356.4620000000001
CHEMBL6632,C#CCN(Cc1cc2c(O)nc(C)nc2cc1C)c1ccc(C(=O)NCc2ccccn2)c(F)c1,C#CCN(Cc1cc2c(O)nc(C)nc2cc1C)c1ccc(C(=O)NCc2ccccn2)c(F)c1,VFBHWSHDVLQQPY-UHFFFAOYSA-N,469.52000000000015
CHEMBL267193,COc1ccc2c(c1)-c1nc(-c3ccncc3)[nH]c1CCC2,COc1ccc2c(c1)-c1nc(-c3ccncc3)[nH]c1CCC2,RESUKVWAYHNQKC-UHFFFAOYSA-N,291.3540000000001
